season,round,race_name,circuit_id,circuit_name,race_date,driver_id,driver_code,given_name,family_name,constructor_id,constructor_name,grid,position,points,status
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,alonso,ALO,Fernando,Alonso,mclaren,McLaren,13,8,4,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,leclerc,LEC,Charles,Leclerc,sauber,Sauber,18,9,2,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,20,10,1,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,12,11,0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,sainz,SAI,Carlos,Sainz,renault,Renault,9,12,0,+1 Lap
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,17,13,0,+2 Laps
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,stroll,STR,Lance,Stroll,williams,Williams,14,14,0,+2 Laps
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,15,15,0,Collision damage
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,2,16,0,Fuel pressure
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,19,17,0,Hydraulics
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,7,18,0,Exhaust
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,1,19,0,Hydraulics
2018,9,Austrian Grand Prix,red_bull_ring,Red Bull Ring,2018-07-01,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,10,20,0,Engine
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,2,1,25,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,2,18,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,3,3,15,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,4,4,12,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,6,5,10,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,11,6,8,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,ocon,OCO,Esteban,Ocon,force_india,Force India,10,7,6,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,alonso,ALO,Fernando,Alonso,mclaren,McLaren,13,8,4,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,7,9,2,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,perez,PER,Sergio,Pérez,force_india,Force India,12,10,1,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,17,11,0,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,stroll,STR,Lance,Stroll,williams,Williams,19,12,0,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,14,13,0,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,18,14,0,Finished
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,5,15,0,Brakes
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,8,16,0,Collision
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,sainz,SAI,Carlos,Sainz,renault,Renault,16,17,0,Collision
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,15,18,0,Accident
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,leclerc,LEC,Charles,Leclerc,sauber,Sauber,9,19,0,Tyre
2018,10,British Grand Prix,silverstone,Silverstone Circuit,2018-07-08,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,0,20,0,Power Unit
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,14,1,25,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,2,2,18,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,3,3,15,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,4,4,12,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,7,5,10,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,6,6,8,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,perez,PER,Sergio,Pérez,force_india,Force India,10,7,6,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,ocon,OCO,Esteban,Ocon,force_india,Force India,15,8,4,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,13,9,2,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,17,10,1,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,5,11,0,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,sainz,SAI,Carlos,Sainz,renault,Renault,8,12,0,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,19,13,0,Finished
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,16,14,0,+1 Lap
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,leclerc,LEC,Charles,Leclerc,sauber,Sauber,9,15,0,+1 Lap
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,alonso,ALO,Fernando,Alonso,mclaren,McLaren,11,16,0,Retired
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,stroll,STR,Lance,Stroll,williams,Williams,18,17,0,Engine
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,1,18,0,Accident
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,12,19,0,Engine
2018,11,German Grand Prix,hockenheimring,Hockenheimring,2018-07-22,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,20,20,0,Engine
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,1,25,Finished
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,4,2,18,Finished
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,3,3,15,Finished
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,12,4,12,Finished
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,2,5,10,Finished
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,6,6,8,Finished
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,9,7,6,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,alonso,ALO,Fernando,Alonso,mclaren,McLaren,11,8,4,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,sainz,SAI,Carlos,Sainz,renault,Renault,5,9,2,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,10,10,1,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,8,11,0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,13,12,0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,ocon,OCO,Esteban,Ocon,force_india,Force India,18,13,0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,perez,PER,Sergio,Pérez,force_india,Force India,19,14,0,+1 Lap
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,14,15,0,+2 Laps
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,20,16,0,+2 Laps
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,stroll,STR,Lance,Stroll,williams,Williams,15,17,0,+2 Laps
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,16,18,0,Gearbox
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,7,19,0,Power loss
2018,12,Hungarian Grand Prix,hungaroring,Hungaroring,2018-07-29,leclerc,LEC,Charles,Leclerc,sauber,Sauber,17,20,0,Suspension
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,2,1,25,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,2,18,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,7,3,15,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,19,4,12,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,perez,PER,Sergio,Pérez,force_india,Force India,4,5,10,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,ocon,OCO,Esteban,Ocon,force_india,Force India,3,6,8,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,5,7,6,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,9,8,4,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,10,9,2,Finished
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,13,10,1,+1 Lap
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,sainz,SAI,Carlos,Sainz,renault,Renault,14,11,0,+1 Lap
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,16,12,0,+1 Lap
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,stroll,STR,Lance,Stroll,williams,Williams,17,13,0,+1 Lap
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,11,14,0,+1 Lap
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,18,15,0,+1 Lap
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,8,16,0,Retired
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,6,17,0,Brakes
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,leclerc,LEC,Charles,Leclerc,sauber,Sauber,12,18,0,Accident
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,alonso,ALO,Fernando,Alonso,mclaren,McLaren,15,19,0,Accident
2018,13,Belgian Grand Prix,spa,Circuit de Spa-Francorchamps,2018-08-26,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,20,20,0,Accident
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,3,1,25,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,1,2,18,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,4,3,15,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,2,4,12,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,5,5,10,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,ocon,OCO,Esteban,Ocon,force_india,Force India,8,6,8,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,perez,PER,Sergio,Pérez,force_india,Force India,14,7,6,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,sainz,SAI,Carlos,Sainz,renault,Renault,7,8,4,Finished
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,stroll,STR,Lance,Stroll,williams,Williams,10,9,2,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,12,10,1,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,leclerc,LEC,Charles,Leclerc,sauber,Sauber,15,11,0,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,17,12,0,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,20,13,0,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,9,14,0,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,18,15,0,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,11,16,0,+1 Lap
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,19,17,0,Engine
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,alonso,ALO,Fernando,Alonso,mclaren,McLaren,13,18,0,Engine
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,16,19,0,Brakes
2018,14,Italian Grand Prix,monza,Autodromo Nazionale di Monza,2018-09-02,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,6,20,0,Disqualified
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,1,25,Finished
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,2,2,18,Finished
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,3,3,15,Finished
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,4,4,12,Finished
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,5,5,10,Finished
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,6,6,8,Finished
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,alonso,ALO,Fernando,Alonso,mclaren,McLaren,11,7,6,Finished
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,sainz,SAI,Carlos,Sainz,renault,Renault,12,8,4,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,leclerc,LEC,Charles,Leclerc,sauber,Sauber,13,9,2,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,10,10,1,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,14,11,0,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,18,12,0,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,15,13,0,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,stroll,STR,Lance,Stroll,williams,Williams,20,14,0,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,8,15,0,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,perez,PER,Sergio,Pérez,force_india,Force India,7,16,0,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,17,17,0,+1 Lap
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,16,18,0,+2 Laps
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,19,19,0,+2 Laps
2018,15,Singapore Grand Prix,marina_bay,Marina Bay Street Circuit,2018-09-16,ocon,OCO,Esteban,Ocon,force_india,Force India,9,20,0,Collision
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,2,1,25,Finished
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,1,2,18,Finished
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,3,3,15,Finished
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,4,4,12,Finished
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,19,5,10,Finished
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,18,6,8,Finished
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,leclerc,LEC,Charles,Leclerc,sauber,Sauber,7,7,6,Finished
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,5,8,4,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,ocon,OCO,Esteban,Ocon,force_india,Force India,6,9,2,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,perez,PER,Sergio,Pérez,force_india,Force India,8,10,1,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,9,11,0,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,12,12,0,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,10,13,0,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,alonso,ALO,Fernando,Alonso,mclaren,McLaren,16,14,0,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,stroll,STR,Lance,Stroll,williams,Williams,14,15,0,+1 Lap
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,15,16,0,+2 Laps
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,sainz,SAI,Carlos,Sainz,renault,Renault,11,17,0,+2 Laps
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,13,18,0,+2 Laps
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,17,19,0,Brakes
2018,16,Russian Grand Prix,sochi,Sochi Autodrom,2018-09-30,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,20,20,0,Brakes
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,hamilton,HAM,Lewis,Hamilton,mercedes,Mercedes,1,1,25,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,bottas,BOT,Valtteri,Bottas,mercedes,Mercedes,2,2,18,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,3,3,15,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,ricciardo,RIC,Daniel,Ricciardo,red_bull,Red Bull,15,4,12,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,4,5,10,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,vettel,VET,Sebastian,Vettel,ferrari,Ferrari,8,6,8,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,perez,PER,Sergio,Pérez,force_india,Force India,9,7,6,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,grosjean,GRO,Romain,Grosjean,haas,Haas F1 Team,5,8,4,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,ocon,OCO,Esteban,Ocon,force_india,Force India,11,9,2,Finished
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,sainz,SAI,Carlos,Sainz,renault,Renault,13,10,1,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,gasly,GAS,Pierre,Gasly,toro_rosso,Toro Rosso,7,11,0,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,ericsson,ERI,Marcus,Ericsson,sauber,Sauber,20,12,0,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,brendon_hartley,HAR,Brendon,Hartley,toro_rosso,Toro Rosso,6,13,0,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,alonso,ALO,Fernando,Alonso,mclaren,McLaren,18,14,0,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,vandoorne,VAN,Stoffel,Vandoorne,mclaren,McLaren,19,15,0,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,sirotkin,SIR,Sergey,Sirotkin,williams,Williams,17,16,0,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,stroll,STR,Lance,Stroll,williams,Williams,14,17,0,+1 Lap
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,leclerc,LEC,Charles,Leclerc,sauber,Sauber,10,18,0,Mechanical
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,hulkenberg,HUL,Nico,Hülkenberg,renault,Renault,16,19,0,Engine
2018,17,Japanese Grand Prix,suzuka,Suzuka Circuit,2018-10-07,kevin_magnussen,MAG,Kevin,Magnussen,haas,Haas F1 Team,12,20,0,Collision damage
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,raikkonen,RAI,Kimi,Räikkönen,ferrari,Ferrari,2,1,25,Finished
2018,18,United States Grand Prix,americas,Circuit of the Americas,2018-10-21,max_verstappen,VER,Max,Verstappen,red_bull,Red Bull,18,2,18,Finished
